	Date	Open	High	Low	Close	Volume	ROC	MA	UpperBand	LowerBand	RSI
0	2017-07-10 07:00:00	5e-05	5.48e-05	1e-05	3.915e-05	17976819.0					
1	2017-07-17 07:00:00	3.915e-05	5.198e-05	3.75e-05	4.339e-05	24479038.0	10.8301404853129				
2	2017-07-24 07:00:00	4.336e-05	4.343e-05	3.71e-05	3.899e-05	16367022.0	-10.14058538833834				
3	2017-07-31 07:00:00	3.901e-05	4.5e-05	3.531e-05	4.059e-05	20668628.0	4.103616311874858				
4	2017-08-07 07:00:00	4.059e-05	0.00024998	4.059e-05	0.000212	80328338.0	422.29613205222955				
5	2017-08-14 07:00:00	0.00021394	0.00065	0.0001766	0.0006184	117168325.0	191.69811320754712				
6	2017-08-21 07:00:00	0.00061831	0.0007197	0.00041997	0.00046111	90152304.0	-25.434993531694694				
7	2017-08-28 07:00:00	0.00046111	0.000585	0.00031257	0.00034075	44867994.0	-26.10223157164233				
8	2017-09-04 07:00:00	0.00034197	0.00034198	0.00012869	0.00022299	52727568.0	-34.55906089508437				
9	2017-09-11 07:00:00	0.00022163	0.00027996	0.0001745	0.0002145	22114872.0	-3.807345620879854				
10	2017-09-18 07:00:00	0.0002145	0.00022999	0.000188	0.00021397	18913709.0	-0.24708624708624782				
11	2017-09-25 07:00:00	0.00021398	0.000349	0.00020673	0.00034602	36067021.0	61.71425900827219				
12	2017-10-02 07:00:00	0.00034601	0.0004595	0.000252	0.00026016	32338239.0	-24.813594589908096				
13	2017-10-09 07:00:00	0.00026	0.0003388	0.0002045	0.00027431	24709629.0	5.438960639606383				
14	2017-10-16 07:00:00	0.00027431	0.00028248	0.0001932	0.00020092	8453502.0	-26.754401953993657				
15	2017-10-23 07:00:00	0.00021118	0.0002448	0.000188	0.000201	11648407.0	0.03981684252438722				85.93853181847862
16	2017-10-30 07:00:00	0.000201	0.000235	0.00017493	0.000207	12660814.0	2.985074626865658				85.74867875345227
17	2017-11-06 07:00:00	0.00020699	0.000304	0.00020195	0.00025838	26686715.0	24.821256038647356				82.92534679883444
18	2017-11-13 07:00:00	0.00025838	0.00027098	0.00018893	0.00020028	17703638.0	-22.48626054648193				83.34117069408839
19	2017-11-20 07:00:00	0.00019831	0.00023454	0.0001863	0.00020366	20665288.0	1.6876373077691298	0.0002298785			69.9516000593238
20	2017-11-27 07:00:00	0.00020363	0.000234	0.00017375	0.000205	21425069.0	0.6579593440046994	0.000238171	0.000522245523646988	-4.590352364698802e-05	43.980477123160185
21	2017-12-04 07:00:00	0.00020456	0.000239	0.000146	0.0001669	23156867.0	-18.58536585365854	0.0002443465	0.0005140718121174246	-2.537881211742458e-05	41.22778577684926
22	2017-12-11 07:00:00	0.0001669	0.00034	0.0001506	0.000318	32512482.0	90.53325344517675	0.000258297	0.0005158472233944406	7.467766055593568e-07	42.58345652523076
23	2017-12-18 07:00:00	0.00031802	0.00040487	0.00027832	0.00038335	33499476.0	20.550314465408825	0.000275435	0.0005166689625648445	3.4201037435155406e-05	59.30431447628782
24	2017-12-25 07:00:00	0.00038297	0.00068969	0.0003815	0.00062299	43405270.0	62.51206469283943	0.0002959845	0.0005214009704695452	7.056802953045476e-05	55.48851889190533
25	2018-01-01 07:00:00	0.00062299	0.0014199	0.000529	0.001151	61142175.87	84.75416940881874	0.0003226145	0.0005961573835022707	4.907161649772931e-05	53.914272113233025
26	2018-01-08 07:00:00	0.001151	0.0018382	0.00107	0.0015225	48267846.1	32.27628149435275	0.000375684	0.0008369141696207881	-8.554616962078816e-05	55.93453909779193
27	2018-01-15 07:00:00	0.0015225	0.001725	0.0007005	0.0012258	43178952.77	-19.487684729064036	0.0004199365	0.001124439018168896	-0.000284566018168896	56.74502572156966
28	2018-01-22 07:00:00	0.0012258	0.00126	0.0011	0.0011612	28163208.36	-5.270027736988081	0.000466847	0.001267464580050748	-0.0003337705800507479	59.509659022407035
29	2018-01-29 07:00:00	0.0011611	0.00117	0.000908	0.0010262	15273614.78	-11.62590423699622	0.0005074319999999999	0.0013658636319182878	-0.00035099963191828783	66.09469728771234
30	2018-02-05 07:00:00	0.001026	0.0011597	0.0009	0.0010776	17013109.62	5.0087702202299855	0.0005506135000000001	0.0014356828742377965	-0.0003344558742377962	69.70443055093992
31	2018-02-12 07:00:00	0.0010776	0.0011467	0.00101	0.001027	16372809.76	-4.69561989606534	0.0005846625	0.0014917660047858302	-0.0003224410047858303	69.83707054629272
32	2018-02-19 07:00:00	0.001027	0.0010395	0.0008679	0.0009786	14738942.26	-4.712755598831542	0.0006205844999999999	0.0015465826439852947	-0.0003054136439852947	73.12135709423838
33	2018-02-26 07:00:00	0.000977	0.0010545	0.0008826	0.000905	20793663.01	-7.520948293480489	0.0006521189999999999	0.001580178939591018	-0.0002759409395910182	77.6360886690298
34	2018-03-05 07:00:00	0.000905	0.000965	0.0008325	0.0008655	16552424.74	-4.364640883977899	0.0006853479999999999	0.001606953570729691	-0.0002362575707296913	80.47255825747753
35	2018-03-12 07:00:00	0.0008657	0.001215	0.0008572	0.0010959	38417836.7	26.620450606585777	0.000730093	0.0016329856018105424	-0.00017279960181054233	83.78911209223222
36	2018-03-19 07:00:00	0.001095	0.0016765	0.0010094	0.0015287	38502885.66	39.49265443927368	0.000796178	0.0016921915563495149	-9.983555634951479e-05	84.81900789719786
37	2018-03-26 07:00:00	0.0015269	0.0016455	0.001377	0.0016275	21506613.11	6.463007784391972	0.0008646340000000001	0.0017933199574621383	-6.405195746213808e-05	82.46307873206418
38	2018-04-02 07:00:00	0.0016275	0.0018886	0.0015921	0.0017263	19902995.13	6.07066052227343	0.0009409350000000001	0.0019063943790141127	-2.4524379014112464e-05	81.67831354783782
39	2018-04-09 07:00:00	0.0017264	0.0018282	0.0015414	0.001562	19512900.87	-9.517465098766154	0.001008852	0.0019916529212642684	2.6051078735731502e-05	77.67580775062775
40	2018-04-16 07:00:00	0.001562	0.0015799	0.0014048	0.0014629	16591168.05	-6.34443021766965	0.001071747	0.00202593643446588	0.00011755756553412009	69.70068085362236
41	2018-04-23 07:00:00	0.0014658	0.0016485	0.0014501	0.0015985	20220134.32	9.269259689657527	0.001143327	0.0020411597414765896	0.00024549425852341043	67.18737485259992
42	2018-04-30 07:00:00	0.0015982	0.0016099	0.0014311	0.0014508	11894361.5	-9.239912417891782	0.001199967	0.0020139147308990972	0.0003860192691009025	69.62555361546859
43	2018-05-07 07:00:00	0.00145	0.00162	0.0014002	0.0015175	11799230.46	4.597463468431218	0.0012566745000000001	0.0019816126871210235	0.0005317363128789766	68.10618647707986
44	2018-05-14 07:00:00	0.0015173	0.002009	0.0014581	0.0016578	21771053.46	9.245469522240523	0.001308415	0.0019333644931845127	0.0006834655068154875	67.76236482603301
45	2018-05-21 07:00:00	0.0016578	0.0018	0.0016153	0.0017171	15996549.47	3.577029798528164	0.00133672	0.0019030479291792179	0.0007703920708207821	68.68424669007987
46	2018-05-28 07:00:00	0.0017171	0.0019549	0.001643	0.0019029	15302255.02	10.820569564964178	0.0013557399999999998	0.0019434898608654606	0.000767990139134539	65.45202158919312
47	2018-06-04 07:00:00	0.0019029	0.002287	0.0018257	0.0020962	19499619.77	10.158179620579123	0.0013992599999999998	0.002040039458899369	0.0007584805411006306	63.565971181481125
48	2018-06-11 07:00:00	0.0020962	0.0026325	0.0020451	0.0025746	15054375.86	22.82224978532583	0.00146993	0.002196256585381245	0.0007436034146187549	63.163415174685696
49	2018-06-18 07:00:00	0.002573	0.0026555	0.0023	0.0023499	14369266.19	-8.727569331158236	0.001536115	0.002420893253099552	0.000651336746900448	61.83716594229254
50	2018-06-25 07:00:00	0.0023485	0.002445	0.0022294	0.0022597	7654787.38	-3.8384612111153626	0.00159522	0.0025344868345716864	0.0006559531654283137	59.161017900328424
51	2018-07-02 07:00:00	0.0022587	0.00227	0.0020201	0.0020901	8420913.8	-7.505421073593832	0.0016483749999999999	0.0026130857744920506	0.0006836642255079493	55.04613958943563
52	2018-07-09 07:00:00	0.002087	0.0020939	0.0019155	0.0019399	5526022.98	-7.1862590306683956	0.00169644	0.002645221672184747	0.0007476583278152534	55.968873218714066
53	2018-07-16 07:00:00	0.0019391	0.0020596	0.0016007	0.0016414	8780558.3	-15.387391102634151	0.00173326	0.0026331991085834054	0.0008333208914165943	57.379219155801856
54	2018-07-23 07:00:00	0.0016414	0.001837	0.0014286	0.0017007	11992856.07	3.6127695869379695	0.00177502	0.0025963515222695915	0.0009536884777304087	54.7625889119241
55	2018-07-30 07:00:00	0.0017006	0.001992	0.0016	0.0019459	12889159.3	14.417592755924025	0.00181752	0.002531102925804703	0.0011039370741952972	51.71791901558627
56	2018-08-06 07:00:00	0.0019459	0.0019999	0.001793	0.0018683	8671995.69	-3.9878719358651504	0.0018344999999999998	0.0024703111636244467	0.0011986888363755526	53.392580370991716
57	2018-08-13 07:00:00	0.0018682	0.0018739	0.001408	0.0015649	7642567.05	-16.239361986832957	0.00183137	0.002451733214152551	0.0012110067858474487	56.03626959400293
58	2018-08-20 07:00:00	0.0015649	0.00157	0.0014624	0.0015236	4734183.49	-2.6391462713272418	0.0018212349999999998	0.002446919905817953	0.0011955500941820468	54.28337483296131
59	2018-08-27 07:00:00	0.0015236	0.00168	0.00151	0.0015551	7226460.86	2.0674717773693896	0.00182089	0.002459822320936139	0.0011819576790638605	57.104284581093225
60	2018-09-03 07:00:00	0.0015571	0.0015836	0.00147	0.0015206	4422595.32	-2.2185068484341874	0.0018237750000000001	0.002463330879209611	0.001184219120790389	56.53140861134303
61	2018-09-10 07:00:00	0.0015218	0.0015782	0.00143	0.0015287	6362355.52	0.5326844666579067	0.001820285	0.0024535436732632705	0.0011870263267367296	58.51679381758238
62	2018-09-17 07:00:00	0.0015286	0.0015524	0.00148	0.0015366	6336911.02	0.5167789625171615	0.0018245749999999997	0.002463822898129636	0.0011853271018703636	53.592105347863466
63	2018-09-24 07:00:00	0.0015356	0.0015391	0.0014751	0.001512	5981964.01	-1.6009371339320455	0.0018242999999999998	0.002454129261742711	0.0011944707382572888	35.98004710690232
64	2018-10-01 07:00:00	0.0015119	0.001635	0.0014986	0.0015986	9501563.86	5.727513227513215	0.0018213399999999999	0.002451767349126222	0.0011909126508737778	38.578815533334925
65	2018-10-08 07:00:00	0.0015986	0.0016029	0.0014841	0.0015139	7245263.88	-5.2983860878268345	0.0018111800000000001	0.002445756666182391	0.0011766033338176092	38.69747744127862
66	2018-10-15 07:00:00	0.0015139	0.0015733	0.00145	0.0015024	8696009.35	-0.7596274522755797	0.0017911550000000002	0.002440091004386776	0.0011422189956132244	39.64233635323879
67	2018-10-22 07:00:00	0.0015027	0.0015245	0.0014869	0.001496	7081628.35	-0.42598509052184097	0.001761145	0.0024243453287885667	0.0010979446712114332	42.67656233674168
68	2018-10-29 07:00:00	0.0014964	0.001527	0.001478	0.0015131	5797542.9	1.14304812834225	0.0017080699999999997	0.002373548670938208	0.0010425913290617915	51.92981605161166
69	2018-11-05 07:00:00	0.0015131	0.0015165	0.0014702	0.0014795	5667891.93	-2.220606701473804	0.00166455	0.0022129664207300105	0.0011161335792699897	49.5208459346278
70	2018-11-12 07:00:00	0.0014796	0.0014838	0.0013431	0.0014256	5297652.44	-3.643122676579924	0.001622845	0.0020880416715950987	0.0011576483284049014	33.68595345981949
71	2018-11-19 07:00:00	0.0014256	0.0014275	0.0012344	0.0012954	5418308.56	-9.132996632996637	0.00158311	0.001965026616416119	0.001201193383583881	33.90497481621951
72	2018-11-26 07:00:00	0.0012954	0.0013098	0.001233	0.0012689	3592057.65	-2.045700169831699	0.00154956	0.0018870699742775643	0.0012120500257224356	39.1523154990299
73	2018-12-03 07:00:00	0.0012688	0.0016945	0.0012605	0.0013464	13302552.65	6.107652297265331	0.00153481	0.001849985018379513	0.001219634981620487	39.66496036166523
74	2018-12-10 07:00:00	0.0013463	0.0014786	0.0013208	0.0014313	7570298.18	6.305704099821741	0.00152134	0.0018456557512769242	0.0011970242487230756	48.00739362512779
75	2018-12-17 07:00:00	0.0014316	0.001542	0.0013651	0.0015171	9686130.14	5.994550408719346	0.0014999	0.001819353157755562	0.001180446842244438	51.898802190384075
76	2018-12-24 07:00:00	0.0015171	0.00155	0.0014301	0.00155	8562443.59	2.1686111660404794	0.001483985	0.0017315774514196666	0.0012363925485803333	57.78405691216843
77	2018-12-31 07:00:00	0.0015493	0.0016658	0.0015331	0.0015716	11159725.92	1.3935483870967769	0.00148432	0.0016607446133920273	0.0013078953866079725	59.290424087686894
78	2019-01-07 07:00:00	0.0015707	0.00172	0.0015449	0.0015737	17386856.72	0.13362178671416647	0.001486825	0.0016639939485090134	0.0013096560514909866	55.073994665465904
79	2019-01-14 07:00:00	0.0015736	0.0018344	0.00157	0.001811	13935439.3	15.079112918599469	0.00149962	0.0016823283255096117	0.001316911674490388	49.70101599826148
80	2019-01-21 07:00:00	0.001811	0.0020225	0.0017897	0.0019821	16853153.77	9.447818884594161	0.0015226950000000001	0.0017580422974585702	0.00128734770254143	61.19417193425863
81	2019-01-28 07:00:00	0.0019828	0.0020498	0.00174	0.0019659	19180187.22	-0.8173149689723047	0.001544555	0.0018636657451719708	0.0012254442548280291	60.307489108418444
82	2019-02-04 07:00:00	0.001965	0.00256	0.0019333	0.0024874	26193595.66	26.527290299608318	0.001592095	0.0019776722655178345	0.0012065177344821657	59.775962815679364
83	2019-02-11 07:00:00	0.0024943	0.0026991	0.0023411	0.0025179	20354934.92	1.2261799469325485	0.0016423899999999999	0.00221459989340037	0.0010701801065996297	69.47210633042029
84	2019-02-18 07:00:00	0.0025143	0.0028689	0.00241	0.0026527	15117260.14	5.353667738988843	0.001695095	0.002400015647792509	0.000990174352207491	65.5470810286021
85	2019-02-25 07:00:00	0.0026525	0.0030997	0.00245	0.0030066	20142772.47	13.341124137671056	0.00176973	0.002613211636027596	0.0009262483639724043	64.4485433553749
86	2019-03-04 07:00:00	0.0030058	0.0039801	0.0029212	0.003671	23824340.43	22.098050954566627	0.0018781599999999998	0.0029122098552574215	0.0008441101447425781	84.41995061151876
87	2019-03-11 07:00:00	0.0036703	0.0039945	0.00364	0.0039232	17848438.72	6.870062653228004	0.0019995200000000003	0.003333025504497944	0.0006660144955020564	91.55411498735194
